,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
1371,81.58,19981149.07,898850.4,222409.2633,-1431.51,12.33,3,-2,1,-4,0
1372,0.56,110000,-773.32,0,0.53,1.58,3,0,1,13,0
1373,2.88,704200.47,86866.41,0,-138.34,3.33,3,0,1,33,0
1374,2.34,931738.88,-7606.92,31733.26,12.68,4.92,-1,0,-3,17,1
1375,2.6,1440827.57,28876.2,66822.68,28876.2,4.17,3,1,1,21,0
1376,17.42,3415351.82,-61206.62,1086.5,42.04,6.08,3,0,1,21,0
1377,4.02,1602326.28,-581958.82,19011.625,969.93,2.25,-1,0,-3,18,0
1378,0.87,213906.19,-9757.35,222409.2633,15.54,3.08,3,-2,1,-4,0
1379,2665.49,21066631.99,261664.5,310508.175,-74.16,2.08,3,1,1,18,0
1380,87.37,8885821.12,262669.6,85891.355,-316.76,9.58,3,0,1,18,1
1381,238.77,132248056.6,-1521385.89,144847.99,-1521385.89,3.08,3,1,1,17,0
1382,30.36,7434875.27,272287.34,5438.17,-433.64,6,3,1,1,18,1
1383,1.61,892809.59,-101568.75,36357.4,-101568.75,2.5,3,0,1,16,0
1384,16.58,3250766.21,61124.54,49439.53,-41.98,4.25,3,1,1,18,0
1385,6.37,647535.74,46391.2,528.695,-55.94,2.25,3,0,1,15,0
1386,0.89,217230.08,-86689.11,0,138.06,4.33,3,0,1,16,1
1387,8.04,3206770.04,35607.58,21493.845,-59.35,2.33,-1,0,-3,18,0
1388,49665.86162,16523791.02,-84011.57,3113.46,101.31,3.5,3,0,1,21,0
1389,4.27,434651,265.18,190.345,-0.32,2.08,3,0,1,12,0
1390,110.12,10539868.32,-457783.86,236990.505,457.78,11.08,3,1,1,18,1
1391,3.1,759873.47,72476.64,8633.55,-115.43,2.08,-1,0,-3,12,0
1392,51.89,10276229.67,251123.98,222409.2633,-383.37,7.67,3,-2,1,-4,0
1393,223.33,54700176.91,-330409.27,25037.28,526.21,1.5,-1,1,-3,17,0
1394,4.32,1057419.7,-2881.46,11362.03,4.59,5.25,3,0,1,21,1
1395,24.96,9952935.07,-4185459.83,450000.59,6975.77,6.83,3,1,1,14,1
1396,0.67,164281.43,-449.57,299.23,0.72,6,3,1,1,12,1
1397,0.58,231415.04,-9459.41,222409.2633,15.77,1.25,3,-2,1,-4,0
1398,2.54,1011481.99,21845.44,0,-36.41,1.83,-1,0,-3,17,0
1399,18.32,4488097.25,-588.93,0,0.94,5.92,-1,0,-3,27,0
1400,0.01,1510,-189.13,7.55,0.3,1.17,-1,1,-3,12,0
1401,0.41,79900.99,-18372,222409.2633,12.62,2.5,3,-2,1,-4,0
1402,1.47,811504.43,-9928.81,11905.845,-9928.81,6.17,-1,0,-3,18,1
1403,2.93,718066.86,-27458.31,78193.74,43.73,4.67,3,1,1,15,1
1404,5.57,783574.95,9308.67,14879.86,-9.13,5.17,3,1,1,17,1
1405,775.76,190002969.2,578531.72,-23961203.18,-921.37,7.5,3,0,1,17,0
1406,8.37,2050358.97,2686.65,8981.525,-4.28,3.42,3,1,1,21,0
1407,3.99,406281.72,44280.44,1595.505,-53.4,3.08,3,1,1,16,0
1408,29.43,7207914.11,-114989.07,19953.935,183.13,23.42,3,1,1,17,1
1409,21.44,4202746.69,-494.83,65382.44,0.34,5.08,3,1,1,17,1
1410,5.41,761827.97,22735.74,0,-22.29,1.42,3,0,1,15,0
1411,1.35,137500.93,-8138990.52,10026.52,9814.88,12.33,3,0,1,18,1
1412,5.17,2126106.62,44783.68,28069.26,44783.68,7,3,1,1,17,1
1413,13.29,2605436.87,-70791.75,0,48.62,1.83,-1,0,-3,21,0
1414,0.07,17420.91,-16550.66,222409.2633,26.36,1.08,3,-2,1,-4,0
1415,49665.86162,16523791.02,-41708.5,222409.2633,66.42,6.58,3,-2,1,-4,1
1416,58.4,14304447.33,69334.78,1597.115,-110.42,2.25,3,1,1,21,0
1417,0.93,371765.35,-1532.98,222409.2633,2.55,1.42,3,-2,1,-4,0
1418,107.09,26229849.54,14170.83,57442.96,-22.57,10.92,-1,1,-3,18,0
1419,0.41,41760.58,-41421.64,222409.2633,49.95,1.75,3,-2,1,-4,0
1420,1.59,145286.8,3520.88,186.685,-3.34,2.92,-1,0,-3,21,0
1421,4.72,2612840.86,761905.43,224410.945,761905.43,14.92,3,1,1,18,1
1422,0.42,42508.92,-1100.09,582.52,1.33,15.17,3,0,1,27,0
1423,1.06,421650.48,469.37,2670.875,-0.78,1.42,-1,0,-3,15,0
1424,0.72,176422.18,5443.28,1817.515,-8.67,7.83,3,0,1,21,1
1425,11.03,2162035.48,98858.21,59720.6,-67.9,6.58,3,1,1,21,1
1426,17.82,1812437.02,-8110.88,6157.725,9.78,3.42,-1,0,-3,18,0
1427,9.63,5332722.44,59544.54,81997.62,59544.54,20,3,1,1,17,1
1428,0.99,242897.73,-68955.58,12165.44,109.82,5.58,3,0,1,21,1
1429,0.77,305500.57,-1830.93,341.89,3.05,5.17,3,0,1,21,1
1430,2.74,669911.49,-55922.52,10616.29,89.06,14.42,3,1,1,15,1
1431,0.15,21782.18,-97790.17,222409.2633,95.87,7.83,3,-2,1,-4,1
1432,1.2,23782.18,-7875.98,222409.2633,1.75,1.08,3,-2,1,-4,0
1433,5.17,1266169.38,53448.7,0,-85.12,2.92,-1,0,-3,18,0
1434,0.06,3594.06,594.06,0,-0.3,5.17,-1,0,-3,45,1
1435,18.95,1927659.4,129163.29,23090.155,-155.76,3.33,3,0,1,18,0
1436,49665.86162,16523791.02,-145885.81,222409.2633,243.14,3.08,3,-2,1,-4,0
1437,0.49,194174.76,-2850.87,0,4.75,5.42,3,0,1,18,1
1438,0.53,53425.74,-109214.17,222409.2633,131.7,10.83,3,-2,1,-4,1
1439,0.08,8000,-100196.67,0,120.83,2.25,3,0,1,28,0
1440,25.42,4982432.42,-447138.84,89305.6,307.11,5.17,3,0,1,18,1
1441,41.72,16634268.55,183958,241418.03,-306.6,7,3,1,1,13,0
1442,7.48,1053098.64,1741.3,151.26,-1.71,3.92,-1,0,-3,21,0
1443,3.78,384061.93,9589.3,0,-11.56,1.67,3,0,1,15,0
1444,1.17,285559.56,-50326.01,222409.2633,80.15,5.42,3,-2,1,-4,1
1445,1.78,710204.69,-82007.82,5917.145,136.68,2.5,3,0,1,12,0
1446,0.23,57522.12,-7569.32,3973.635,12.05,5.42,3,1,1,21,1
1447,26.91,10730154.41,620049.24,147264.17,-1033.42,2,3,1,1,15,0
1448,5.15,1009081.15,-71588.95,1987.515,49.17,4.33,3,0,1,15,1
1449,4456.24,873598947.9,1652616.41,0,-1135.07,31.67,3,0,1,30,0
1450,58.3,23248414.5,-21018.18,752870.83,35.03,2.83,-1,0,-3,16,0
1451,19.44,1976755.1,301405.26,36581.235,-363.47,3.75,3,0,1,18,1
1452,1.15,458715.6,-488122.96,222409.2633,813.54,1.08,3,-2,1,-4,0
1453,1.68,330188.67,18338.22,58896.215,-12.6,5.42,-1,1,-3,10,1
1454,0.82,115763.37,-4271.98,168.315,4.19,2.17,-1,0,-3,14,0
1455,345.2,48572089.23,12450060.14,1011235.97,-12205.94,10.42,3,1,1,17,1
1456,116.9,22917053.32,3396280.85,526477.7,-2332.67,5.5,3,1,1,18,1
1457,148.33,29078767.17,3408255.07,385897.23,-2340.9,11.67,3,1,1,18,1
1458,53.27,29507111.25,1275385.99,589137.385,1275385.99,16.92,3,0,1,18,1
1459,2015.88,493741703.5,56173949.6,11021687.66,-89462.5,11.25,3,1,1,16,1
1460,86.43,47873440.05,630044.93,1543471.58,630044.93,16.75,3,1,1,33,1
1461,302.09,73988657.03,263781.95,1179783.72,-420.1,14.17,3,1,1,17,0
1462,381.42,53669421.42,1064307.84,312892.46,-1043.44,12.5,3,1,1,17,0
1463,15.37,2162248.44,-99945.42,255090.15,97.99,3.75,3,1,1,17,0
1464,69.95,17132146.66,374862.48,432140.505,-597.01,3.08,3,1,1,17,0
1465,25.68,10240126.34,451243.94,181577.26,-752.07,2.58,3,1,1,21,0
1466,4.53,1807384.59,21600.2,105949.14,-36,3.92,-1,1,-3,16,1
1467,12.36,1256866.05,33543.6,52316.62,-40.45,7.08,3,1,1,20,1
1468,1033.79,105141555.3,7726688.72,414018.22,-9317.68,16.42,3,1,1,21,0
1469,6.44,1576720.78,196800.34,5138.045,-313.42,3,3,1,1,21,0
1470,0.67,133391.5,34232.48,133.515,-52.26,2.25,-1,0,-3,15,0
1471,120.45,23612429.7,4888383.09,827408.375,-3357.5,19.42,3,1,1,17,1
1472,0.42,232491.7,-1878951.23,15462.49,-1878951.23,9.75,3,1,1,17,0
1473,0.21,30123.99,-92745.81,0,90.93,3,3,0,1,36,0
1474,1.58,386746.04,-158.02,0,0.25,1.75,-1,0,-3,11,0
1475,9.81,3910378.5,-472.96,10113.41,0.79,3,3,0,1,21,0
1476,6.66,936695.86,6210.4,822.905,-6.09,2.42,3,1,1,10,0
1477,49.37,5021033.79,168870.5,85245.775,-203.64,22.58,3,0,1,14,0
1478,7.18,1759669.03,12084.5,0,-19.25,3,3,0,1,18,0
1479,0.29,40297.02,719.32,222409.2633,-0.71,2,3,-2,1,-4,0
1480,1.35,330486.07,-17883.88,17322.9,28.48,6,-1,0,-3,21,1
1481,12.03,2947140.93,41288.2,222409.2633,-65.76,5.75,3,-2,1,-4,1
1482,8.45,2069707.9,76837.3,11689.17,-122.37,2.58,-1,0,-3,21,0
1483,1.12,62866.53,-104488.05,664.515,52.24,4.33,3,0,1,21,1
1484,49665.86162,16523791.02,-113446.17,222409.2633,136.81,4,3,-2,1,-4,1
1485,33.66,6599477.66,13275.51,6159.14,-9.12,4.5,3,1,1,21,0
1486,38.08,15185145.4,-605009.78,28612.06,1008.35,13.42,3,1,1,14,0
1487,49665.86162,16523791.02,-445589.6,0,709.64,4.83,3,0,1,21,0
1488,81.75,20022992.67,57883.58,50809.01,-92.19,7.17,3,1,1,17,1
1489,12.72,1293438.67,-151540.88,17350.17,182.74,7.42,3,0,1,21,0
1490,1.3,254716.98,-2703.73,11382.935,1.86,4.25,3,1,1,21,1
1491,2.49,350261.41,7039.01,985.96,-6.9,1.08,-1,1,-3,10,0
1492,13.95,1418650.77,81250.44,20037.09,-97.98,4.92,3,1,1,16,0
1493,755.42,69014983.33,-613236.87,2095453.34,581.64,6.25,3,1,1,17,0
1494,0.24,59524.08,-878.07,537.315,1.4,2.58,-1,1,-3,21,0
1495,15.37,3764456.48,8161,21739.23,-13,5.5,-1,0,-3,21,1
1496,49665.86162,16523791.02,-9124.16,0,11,6.42,3,0,1,33,1
1497,100.23,9592965.25,917144.14,331278.305,-917.14,7.75,3,1,1,17,1
1498,6.29,1540912.59,-164521.97,33505.63,262.02,2.33,-1,0,-3,17,0
1499,1.21,236283.2,80123.33,15358.4,-55.03,5,3,0,1,14,1
1500,11.73,2298677.58,1457.01,17199.045,-1,4.83,3,0,1,20,1
1501,17.07,9455669.22,-2123919.99,386867.01,-2123919.99,21.25,3,1,1,15,0
1502,5.44,1332208.13,65092.59,5567.92,-103.67,4.5,-1,0,-3,18,0
1503,3.79,927722.78,-14561.12,222409.2633,23.19,1.42,3,-2,1,-4,0
1504,3.77,1503308.2,-1053.96,38978.07,1.76,1.42,3,1,1,15,0
1505,1.66,661053.7,17159.7,2640.955,-28.6,1.83,3,0,1,18,0
1506,0.51,72226.49,-116572.46,222409.2633,114.29,5,3,-2,1,-4,0
1507,1.62,397741.16,12788.92,445.545,-20.37,4.25,3,0,1,21,1
1508,44.63,10931268.7,893128.59,138607.66,-1422.39,9.75,3,1,1,18,1
1509,4.59,1828484.15,-111147.12,22314.735,185.25,2.42,3,0,1,18,0
1510,13.47,5371266.09,-58745.78,65499.42,97.91,1.83,3,1,1,15,0
1511,0.17,42605.12,-1610.29,90.29,2.56,2.33,-1,0,-3,18,0
1512,0.12,48543.69,-56580.53,54501.26,94.3,7.42,-1,0,-3,18,1
1513,49665.86162,420.79,-486621.82,222409.2633,586.82,1.92,3,-2,1,-4,0
1514,7,1713556.87,-472.55,1639.84,0.75,1.92,3,0,1,14,0
1515,3.3,185148.51,49739.25,222409.2633,-24.87,1.83,3,-2,1,-4,0
1516,0.95,96534.66,1876.33,482.67,-2.26,1.67,3,1,1,12,0
1517,64.79,25833261.65,-27302238.75,497721.07,45503.73,23.42,3,1,1,18,0
1518,37.88,5329457.9,36645.25,41547.045,-35.93,7.08,3,1,1,18,1
1519,49665.86162,16523791.02,-95921.21,222409.2633,94.04,5.75,3,-2,1,-4,1
1520,7.17,728742.58,58145.94,5777.99,-70.12,8.08,3,1,1,15,1
1521,8.1,1983256.68,29158.44,22768.32,-46.44,4.67,-1,1,-3,21,1
1522,7.31,1028605.37,14892.51,8282.895,-14.6,5.17,3,1,1,20,1
1523,347.45,85100000.75,-7228094.44,529413.395,11511.45,6.67,3,1,1,18,0
1524,21.07,8401915.4,3421009.83,84879.885,-5701.68,5,3,0,1,33,1
1525,38.41,15317613.63,-13289.97,2418182.6,22.15,17.25,3,1,1,18,0
1526,0.73,143837.82,29427.41,222409.2633,-20.21,2.83,3,-2,1,-4,0
1527,156.37,14285846.2,1656340.85,408634.38,-1571,18.08,3,1,1,18,1
1528,1.41,275450,829048.9088,0,10191.70409,1.83,3,0,1,16,0
1529,2.66,270354.71,965.6,0,-1.16,17.67,3,0,1,21,1
1530,0.2,81482.62,-4154.29,0,6.92,2.33,3,0,1,21,0
1531,9.05,2216912.53,-70324.47,0,112,1.67,3,0,1,11,0
1532,335.87,82264015.15,705960.3,663051.86,-1124.31,11.33,3,0,1,18,0
1533,49665.86162,16523791.02,829048.9088,0,10191.70409,11.58,3,0,1,29,1
1534,41.23,10097822.47,-56655.85,35087.45,90.23,10.33,3,0,1,21,1
1535,0.26,103654.72,-129867.88,2451.94,216.45,1.83,3,1,1,20,0
1536,45.29,4606209.94,181175.91,72198.45,-218.48,5.83,3,1,1,21,1
1537,34.1,8352187.09,33101.38,571.435,-52.72,2.25,3,1,1,13,0
1538,1.27,504492.41,-422.18,222409.2633,0.7,1.5,3,-2,1,-4,0
1539,34.75,6812263.42,473477.75,133756.295,-325.2,6,3,1,1,17,1
1540,7.14,3956172.14,-58832.71,254256.18,-58832.71,17.08,3,1,1,18,1
1541,0.7,171889.04,-13195.01,841.02,21.01,3.67,-1,0,-3,14,0
1542,18.15,1017524.74,38665.95,0,-19.33,1.92,-1,0,-3,18,0
1543,11.63,2848674.01,8320.48,857.98,-13.25,7.25,-1,1,-3,21,1
1544,100.06,24506287.55,487886.47,143488.075,-777.01,14.25,3,1,1,18,0
1545,2.35,576708.74,-9081.18,12616.185,14.46,6.25,3,0,1,17,1
1546,1.87,457079.63,-13094.54,1205.34,20.85,3.33,-1,1,-3,14,0
1547,1.7,416946.94,1377.79,15690.095,-2.19,2.75,-1,1,-3,16,0
1548,4.04,988860,11503.31,9113.66,-18.32,4.33,3,1,1,18,0
1549,1.87,458695.64,8804.77,26813.68,-14.02,4.67,3,1,1,21,1
1550,10.31,4112878.66,-33957.66,50082.835,56.6,2.83,-1,0,-3,15,0
1551,15.04,2115618.1,40224.59,41248.075,-39.44,5.67,3,1,1,21,0
1552,76.61,30547678.65,187866.92,1096219.605,-313.11,4.25,3,1,1,21,0
1553,1.06,259115.04,-18178.43,1504.98,28.95,3.67,3,0,1,15,0
1554,6.29,884474.41,182839.27,12326.175,-179.25,1.58,-1,0,-3,15,0
1555,0.26,64742.15,-733.13,636.305,1.17,7.08,-1,0,-3,18,0
1556,205.91,28972898.76,2923683.16,201287.04,-2866.36,5.17,3,1,1,18,1
1557,0.76,186725.67,-7695.35,527.795,12.26,1,-1,1,-3,12,0
1558,9.41,1323480.82,41190.37,26062.85,-40.38,6.67,3,0,1,17,1
1559,2.33,456927.07,11402.84,495.05,-7.83,2.17,-1,0,-3,15,0
1560,0.69,274977.32,-337563.69,61452.75,562.61,12.08,3,1,1,21,1
1561,3.02,425433.92,-22950.3,22690.425,22.5,7.17,3,1,1,21,1
1562,5.49,525000,-790676.35,0,790.68,2.58,3,0,1,18,0
1563,271.03,66382812.65,1547713.93,661508.33,-2464.89,17,3,1,1,17,1
1564,73.84,18086112.48,158631.64,771479.885,-252.64,17.17,3,1,1,17,1
1565,1485.69,209048915.7,21477692.92,2345687.55,-21056.56,4.92,3,1,1,18,1
1566,56.47,11070194.41,829048.9088,-1020782.22,10191.70409,4.83,3,0,1,18,1
1567,83.15,46057494.6,5950.4,782504.62,5950.4,7.25,3,1,1,18,1
1568,40.42,5687879.29,49065.78,79113.48,-48.1,5.83,3,1,1,21,1
1569,59.35,8350758.99,71500.84,26153.645,-70.1,3,3,1,1,21,0
1570,79.98,19589340.68,242250,71344.805,-385.81,4.33,3,1,1,18,1
1571,56.74,7983887.89,550277.69,53330.69,-539.49,19.58,3,1,1,17,1
1572,21.76,2082438.19,45320.33,33951.375,-45.32,3.67,3,0,1,21,0
1573,1.06,588843.84,78852.19,57121.235,78852.19,4.92,-1,1,-3,18,0
1574,32.45,4565741.77,87088.75,89751.315,-85.38,5.75,3,0,1,32,1
1575,49665.86162,16523791.02,-281253.24,0,275.74,1.5,3,0,1,14,0
1576,15.85,1448004.91,1845.91,56392.265,-1.75,7.42,3,1,1,17,1
1577,74.15,29568901.15,14005.29,50155.48,-23.34,2.42,3,1,1,17,0
1578,2.06,289462.26,-1.22,222409.2633,10191.70409,2.67,3,-2,1,-4,0
1579,2.31,452590.11,-17498.62,2514.655,12.02,3.92,-1,0,-3,15,1
1580,4.33,1061332.22,20172.16,5689.85,-32.13,2.42,-1,0,-3,21,0
1581,6.17,868591.59,29788.02,1524.625,-29.2,4,3,1,1,9,1
1582,1.63,165297.52,123088.44,222409.2633,-148.43,6.92,3,-2,1,-4,1
1583,1.02,251021.43,-51100.92,808.34,81.38,10,3,0,1,18,1
1584,40.81,4150943.28,-13922.65,5390.37,16.79,2.67,-1,0,-3,21,0
1585,18.8,4605408.24,113238.49,29757.795,-180.34,6.67,3,1,1,21,1
1586,8.26,2023351.38,-2658460.46,98302.385,4233.86,4.33,-1,1,-3,18,1
1587,8.81,493965.71,58748.99,15661.645,-29.37,5.42,-1,1,-3,15,1
1588,4.77,935310.45,-5404.67,6043,3.71,2.17,3,0,1,15,0
1589,9.43,1847862.97,-27796.39,9154.525,19.09,4,3,1,1,16,0
1590,6.64,1627044.26,-3830.44,11308.17,6.1,2.5,-1,1,-3,21,0
1591,4.45,871844.67,111512.94,4339.805,-76.59,2.25,-1,0,-3,15,0
1592,12.63,1285004,-51342.59,1415.195,61.91,4.92,3,0,1,30,1
1593,9.37,5187378.79,44855.11,-430953.98,44855.11,3,3,0,1,21,0
1594,16.12,2268722.5,20470.38,26317.36,-20.07,4.58,3,1,1,21,1
1595,0.66,262550.13,-89887.28,174.505,149.81,1.25,-1,0,-3,12,0
1596,11.69,1644408.39,-1838.12,5460.575,1.8,4.5,3,1,1,17,1
1597,49665.86162,16523791.02,-135513.3,0,132.86,2.92,3,0,1,9,0
1598,11.83,4718138.05,77198.9,21039.28,-128.66,4.17,-1,0,-3,15,0
1599,15.27,2149062,41477.34,16134.525,-40.66,4.5,3,0,1,15,0
1600,0.98,390270.29,-88422.06,222409.2633,147.37,1.58,3,-2,1,-4,0
1601,16.17,2274588.25,-200895.98,104269.87,196.96,10.75,3,1,1,20,1
1602,16.48,2319327.24,-263478.48,4846.15,258.31,2.42,3,1,1,17,0
1603,2.36,578119.02,-28110.95,0,44.77,5.25,3,0,1,18,0
1604,5.14,2050458.73,1307724.75,8116.63,-2179.54,7,-1,0,-3,18,1
1605,0.94,184341.85,-67403.53,2765.13,46.29,2.58,-1,0,-3,20,0
1606,3.84,939925.66,-207789.38,636.41,330.92,5,3,1,1,21,1
1607,0.61,243491.46,-18983.4,1722.65,31.64,1.67,3,0,1,15,0
1608,2.25,229292.1,3266.76,222409.2633,-3.94,1.67,3,-2,1,-4,0
1609,6.96,979305.43,-3776.07,222409.2633,3.7,3.25,3,-2,1,-4,0
1610,42.67,6003497.8,2087485.82,50099.5,-2046.55,4.67,3,1,1,18,1
1611,2.89,707964.64,-24239.49,73056.335,38.6,3.17,3,0,1,21,0
1612,2.78,283018.86,-141992.69,6427.055,171.23,2.92,-1,1,-3,21,0
1613,6.82,693386.53,-10552.29,1326.855,12.73,1.92,-1,0,-3,15,0
1614,12.25,686765.92,47308.79,1303.395,-23.65,4,-1,0,-3,21,0
1615,0.01,4800,-9224.04,222409.2633,15.37,1.08,3,-2,1,-4,0
1616,0.04,3960.4,-1100,222409.2633,1.33,1.67,3,-2,1,-4,0
1617,1.41,143408.36,519.46,222409.2633,-0.63,2.08,3,-2,1,-4,0
1618,0.5,97726.14,-20009.96,2902.085,13.74,4.08,3,0,1,21,1
1619,79.7,11214217.76,308320.28,70478.125,-302.27,6.42,3,1,1,21,1
1620,40.98,2297504.35,15290.04,77900.84,-7.65,9.83,3,1,1,17,0
1621,2.27,231089.11,-4282.01,1155.445,5.16,3,3,0,1,18,0
1622,1.91,269173.8,-175708.54,8505.395,172.26,4.25,3,0,1,21,1
1623,5.77,1130440.58,-1168474.36,5088.93,802.55,3.75,3,0,1,21,0
1624,0.23,44440.6,-217311.27,8496.115,149.26,3,3,0,1,21,0
1625,2.16,424256.27,-779.03,664.925,0.54,3.33,3,1,1,14,0
1626,49665.86162,16523791.02,-33057.07,1430.81,52.65,7,3,0,1,32,0
1627,1.49,291707.93,19329.44,222409.2633,-13.28,1.17,3,-2,1,-4,0
1628,3.53,692673.27,-105684.49,0,72.59,2.42,3,0,1,13,0
1629,0.11,42079.21,-25557.41,1891.69,42.6,3,-1,0,-3,27,0
1630,2.19,871287.12,-7879.81,6313.4,13.13,2.42,3,0,1,21,0
1631,4.93,1966422.82,8378.7,29093.595,-13.96,3.17,3,0,1,18,0
1632,49665.86162,16523791.02,-12176,0,19.39,3.08,3,0,1,33,0
1633,62,8724396.99,-364791.79,204592.38,357.64,14.83,3,1,1,21,1
1634,1.56,305025.78,5219.01,20.825,-3.58,5.67,-1,1,-3,21,1
1635,27.7,11046988.78,19946.75,30655.52,-33.24,2.17,3,1,1,17,0
1636,0.33,131378.95,24684.71,0,-41.14,14.33,3,0,1,21,1
1637,7.57,3017030.04,-359.5,3182.535,0.6,1.83,3,0,1,17,0
1638,9.7,1901376.25,123106.83,1550.68,-84.55,1.42,3,0,1,13,0
1639,172.07,17500554.72,1583082.37,1058490.73,-1909.05,18.25,3,1,1,21,1
1640,13.28,1869051.97,17135.14,5126.205,-16.8,6.08,3,1,1,17,1
1641,0.64,124691.18,-23956.06,0,16.45,5.33,-1,0,-3,21,1
1642,4.47,454741.58,-11514.89,166.495,13.89,2.17,3,1,1,9,0
1643,143.62,79549712.77,5679546.19,1880373.94,5679546.19,31.67,3,1,1,21,0
1644,7.24,405660.37,155568.56,0,-77.78,2.83,3,0,1,21,0
1645,1795.77,171870595.3,6956287.22,4854739.705,-6956.29,19.83,3,1,1,18,0
1646,1.17,164706.26,-7970,2.97,7.81,3.33,3,1,1,11,0
1647,8.79,2152689.43,-61367.14,4866.73,97.73,7.42,3,0,1,14,1
1648,3.35,655869.63,-146254.05,0,100.45,2.5,3,0,1,21,0
1649,12.69,2487798.01,431434.7,261897.085,-296.32,10.67,3,1,1,21,1
1650,0.64,89881.4,-131446.38,222409.2633,128.87,2.08,3,-2,1,-4,0
1651,0.07,3960.4,-37509.14,222409.2633,18.75,1.92,3,-2,1,-4,0
1652,0.01,8212.15,-541.1,1417.74,-541.1,7.33,3,0,1,17,1
1653,3.65,1456310.7,-315075.96,16274.465,525.13,1.67,-1,0,-3,15,0
1654,5.48,3036076.92,-239508.55,11873.785,-239508.55,5.58,3,0,1,18,0
1655,3.65,371382.18,-12058.82,1616.91,14.54,2.75,3,0,1,15,0
1656,49665.86162,16523791.02,-751486.89,26092.72,736.75,3.83,3,0,1,18,0
1657,0.44,245716.81,-165036.18,4929.765,-165036.18,1.83,-1,1,-3,21,0
1658,15.89,3115672.88,-3552950.43,205948.15,2440.28,4.33,3,0,1,18,0
1659,4.13,419939.6,-129.38,7152.24,0.16,2.83,3,0,1,15,0
1660,1.08,264061.95,3899.48,0,-6.21,2,3,0,1,19,0
1661,18.29,4479868.25,30116.3,5039.735,-47.96,4.42,3,0,1,21,1
1662,24.4,5977143.72,522319.47,229615.455,-831.84,3.17,3,1,1,14,0
1663,4.18,1664864.72,18866.32,22472.855,-31.44,16.58,3,0,1,18,1
1664,5.67,576968.2,-1065.34,173.265,1.28,1.83,3,0,1,15,0
1665,0.87,348454.79,-87909.43,222409.2633,146.52,3.58,3,-2,1,-4,0
1666,0.52,52581.18,-359,222409.2633,0.43,1.67,3,-2,1,-4,0
1667,0.14,77196.05,146.05,422.33,146.05,3.08,-1,0,-3,21,0
1668,1.78,708025.84,1426.52,1184.47,-2.38,2.5,3,0,1,15,0
1669,0.81,82487.13,-15676.84,99.01,18.9,2.08,-1,0,-3,15,0
1670,21.55,4224028.77,150962.88,24909.46,-103.69,2.42,3,0,1,21,0
1671,10.29,1046037.71,-113539.04,4777.355,136.92,2.83,-1,0,-3,25,0
1672,181.15,35512542.21,540783.28,646580.79,-371.43,13.25,3,1,1,18,1
1673,71.2,10018420.2,717677.31,293439.335,-703.61,6.42,3,1,1,17,1
1674,71.2,10018420.2,717677.31,293439.335,-703.61,6.42,3,1,1,17,1
1675,33.94,4775364.21,978119.54,75909.145,-958.94,6.33,3,0,1,18,1
1676,7.16,1007613.24,-75624.98,59663.465,74.14,6.75,3,1,1,21,1
1677,78.25,4386897.99,3477767.44,46835.625,-1738.88,3.83,3,1,1,21,0
1678,167.14,68795855.1,254608.85,31556.2,254608.85,6.83,3,1,1,17,0
1679,17.22,2422559.13,24628.91,87726.095,-24.15,4.5,3,0,1,18,1
1680,84.68,20739480.74,130745.7,73575.205,-208.23,5.67,3,0,1,17,1
1681,38.93,5477472.69,-209165.68,34624.125,205.06,2.83,3,1,1,17,0
1682,31.85,13110888.81,166061.15,162059.54,166061.15,7.58,3,1,1,17,1
1683,38.27,9373763.37,31531.5,104741.985,-50.22,8.5,3,1,1,17,1
1684,1.01,141747.57,-1350242.88,728.155,1323.77,7.75,3,0,1,18,1
1685,3.73,912916.82,15221.72,5579.845,-24.24,4.08,-1,0,-3,13,1
1686,3.21,629702.97,48255.1,2400.99,-33.14,3.92,3,1,1,13,1
1687,49665.86162,16523791.02,-414852.83,0,691.42,5.33,3,0,1,43,1
1688,0.37,146257.42,249.52,490.095,-0.42,1.25,3,0,1,12,0
1689,4.39,1805708.18,-2184.59,999.34,-2184.59,3.92,-1,0,-3,16,0
1690,0.09,8910.89,-9542.86,391.165,11.51,18.25,3,0,1,21,1
1691,55.33,7785476.16,82323.9,57799.735,-80.71,6.5,3,1,1,17,1
1692,2.58,1027909.83,-342.9,18009.22,0.57,6.17,3,0,1,17,1
1693,2.87,292007.82,-19224.7,50.775,23.18,5.42,3,1,1,16,1
1694,0.15,14851.49,-15805.49,74.255,19.06,1.25,3,0,1,12,0
1695,1.69,413353.97,-65492.53,5792.64,104.3,4.75,3,0,1,17,1
1696,0.22,87097.35,-87300.79,1784.855,145.5,1.42,3,1,1,15,0
1697,1.75,246533.32,-98.63,222409.2633,0.1,2.08,3,-2,1,-4,0
1698,0.04,10253.46,-44,222409.2633,0.07,3.58,3,-2,1,-4,0
1699,3.32,1841596.3,-8201.38,4385.88,-8201.38,6.75,3,0,1,17,1
1700,1.69,935415.93,-52410.57,11779.92,-52410.57,2.33,3,1,1,17,0
1701,26.57,6507895.67,16590.77,13155.275,-26.42,11.25,3,1,1,18,0
1702,78.99,19346233.82,926167.74,106854.895,-1475.01,3.25,3,1,1,16,0
1703,0.43,83603.96,-19689.04,222409.2633,13.52,4.67,3,-2,1,-4,0
